Euro STOXX 50 Index (Price) (USD)
2024-02-02,3755.06
2024-02-01,3751.55
2024-01-31,3771.11
2024-01-30,3773.66
2024-01-29,3741.6
2024-01-26,3760.62
2024-01-25,3706.5
2024-01-24,3716.02
2024-01-23,3613.05
2024-01-22,3642.45
2024-01-19,3616.01
2024-01-18,3608.97
2024-01-17,3567.81
2024-01-16,3611.97
2024-01-15,3643.23
2024-01-12,3668.97
2024-01-11,3631.76
2024-01-10,3660.6
2024-01-09,3642.6
2024-01-08,3675.45
2024-01-05,3659.78
2024-01-04,3660.71
2024-01-03,3622.92
2024-01-02,3688.41
2023-12-29,3730.42
2023-12-28,3744.31
2023-12-27,3755.75
2023-12-22,3718.79
2023-12-21,3713.98
2023-12-20,3715.74
2023-12-19,3721.44
2023-12-18,3685.59
2023-12-15,3708.83
2023-12-14,3727.24
2023-12-13,3652.2
2023-12-12,3652.97
2023-12-11,3643.31
2023-12-08,3637.87
2023-12-07,3603.38
2023-12-06,3613.19
2023-12-05,3593.44
2023-12-04,3566.22
2023-12-01,3575.69
2023-11-30,3571.24
2023-11-29,3582.4
2023-11-28,3565.9
2023-11-27,3555.53
2023-11-24,3572.26
2023-11-23,3553.68
2023-11-22,3531.96
2023-11-21,3537.63
2023-11-20,3547.84
2023-11-17,3529.64
2023-11-16,3495.27
2023-11-15,3502.03
2023-11-14,3473.73
2023-11-13,3379.08
2023-11-10,3345.0
2023-11-09,3384.59
2023-11-08,3341.2
2023-11-07,3314.45
2023-11-06,3337.13
2023-11-03,3346.57
2023-11-02,3306.71
2023-11-01,3220.17
2023-10-31,3205.95
2023-10-30,3194.95
2023-10-27,3171.73
2023-10-26,3188.53
2023-10-25,3220.62
2023-10-24,3218.11
2023-10-23,3208.62
2023-10-20,3182.74
2023-10-19,3228.55
2023-10-18,3231.61
2023-10-17,3279.96
2023-10-16,3269.65
2023-10-13,3244.61
2023-10-12,3309.64
2023-10-11,3333.0
2023-10-10,3328.35
2023-10-09,3239.04
2023-10-06,3261.96
2023-10-05,3224.4
2023-10-04,3212.79
2023-10-03,3204.26
2023-10-02,3243.79
2023-09-29,3301.04
2023-09-28,3283.06
2023-09-27,3243.6
2023-09-26,3263.99
2023-09-25,3292.16
2023-09-22,3348.89
2023-09-21,3353.84
2023-09-20,3423.31
2023-09-19,3387.31
2023-09-18,3385.26
2023-09-15,3421.58
2023-09-14,3409.07
2023-09-13,3387.27
2023-09-12,3394.42
2023-09-11,3414.4
2023-09-08,3390.83
2023-09-07,3374.73
2023-09-06,3389.47
2023-09-05,3414.34
2023-09-04,3447.52
2023-09-01,3456.79
2023-08-31,3483.23
2023-08-30,3522.15
2023-08-29,3499.11
2023-08-28,3465.06
2023-08-25,3407.64
2023-08-24,3426.21
2023-08-23,3456.33
2023-08-22,3452.49
2023-08-21,3435.4
2023-08-18,3421.31
2023-08-17,3438.44
2023-08-16,3489.94
